place_id,place_type
108814,settlement
108855,settlement
108802,settlement
108802,archaeological-site
108879,settlement
108879,sanctuary
108896,settlement
108896,archaeological-site
108838,fort-2
108880,settlement
108818,fort
108859,settlement
108875,fort-2
108875,vicus
108822,sanctuary
108834,people
108863,fort
108835,station
108823,settlement
108874,river
108858,forest
108881,settlement
108839,fort-2
108878,settlement
108897,settlement
108803,label
108803,people
108842,label
108842,people
108815,settlement
1088718,unlocated
1088718,people
108879169,church-2
108889248,island
108889248,settlement
108889249,church-2
108334324,fort
108282409,pyramid
108282409,architecturalcomplex
108282409,causeway
108282408,pyramid
108542249,settlement
108542250,cave
104925762,townhouse
104777481,league
104777481,state
104777482,state
104728999,fort-2
104638958,settlement
104638958,settlement-modern
104638959,settlement
104638959,settlement-modern
104629751,region
104811110,settlement
10481849,archaeological-site
104403664,bath
104480434,settlement
104349764,tomb
104349764,cemetery
104240046,cultural-landscape
104590908,monument
103966668,people
103018178,sanctuary
103018178,architecturalcomplex
103018179,architecturalcomplex
103030032,settlement
103030031,temple-2
103123065,sanctuary
103123065,temple-2
103808101,city-wall
103477159,fort-2
103328498,stadion
103286456,cemetery
103286456,settlement-modern
103500678,fort
103565779,temple-2
102937425,bridge
102937425,settlement-modern
102929719,archaeological-site
102024695,theatre
10280471,aqueduct
102813531,church-2
102438478,aqueduct
10236664,tell
10236663,archaeological-site
10236662,monument
102500046,dam
102500043,villa
102500045,dam
102500044,production
102529957,amphitheatre
105717312,cistern
105470541,cemetery
105341156,cemetery
179964855,settlement
179717289,amphitheatre
179717291,theatre
179696,centuriation
179179194,villa
17912164,bath
179295730,architecturalcomplex
179549802,theatre
170632,pass
170198552,oasis
170198552,region
170427487,architecturalcomplex
170290381,settlement
170572802,villa
170572803,villa
170580013,church-2
170580013,church
170529772,cemetery
177903360,road
177903359,settlement
177924141,settlement
177059114,architecturalcomplex
177797261,production
177797261,bath
177658,settlement
177635,station
177603,settlement
177639,bridge
177639,settlement
177638,station
177602,station
177663,station
177618,mine
177659,sanctuary
177659,aqueduct
177659,lake
177659,bath
177659,archaeological-site
177605,settlement
177648,station
177624,settlement
177649,settlement
177608,villa
177669,villa
177645,label
177645,people
177604,settlement
177607,bridge
177607,settlement
177607,settlement-modern
177631,settlement
177667,villa
177667,settlement-modern
177630,settlement
177651,label
177651,people
177621,mine
177637,settlement
177660,settlement
177617,church
177656,settlement
177657,settlement
177641,settlement
177661,fort-2
177620,mine
177668735,archaeological-site
177668735,theatre
177623366,tribus
177101519,amphitheatre
177113801,tomb
177181834,cemetery
177434,settlement
177496,settlement
177443,bath
177442,villa
177454,settlement
177486,station
177490,settlement
177490,archaeological-site
177453,settlement
177445,bath
177473,fortified-settlement
177473,settlement
177452,station
177452,settlement-modern
177491,settlement
177429,settlement
177468,settlement
177471,settlement
177466,settlement-modern
177466,bath
177489,settlement
177427,settlement
177470,settlement
177485,settlement
177450,settlement
177498,villa
177441,settlement
177494,settlement
177482,villa
177495,settlement
177460,settlement
177476,bath
177302801,fort
177302800,region
177271381,tribus
177278517,architecturalcomplex
177256694,sanctuary
177571,villa
177530,settlement
177584,mine
177507,mine
177531,settlement
177589,label
177589,people
177594,settlement
177594,vicus
177516,settlement
177557,settlement
177577,settlement
177598,villa
177561,villa
177576,settlement
177599,settlement
177521,temple
177540,station
177583,temple
177555,lake
177514,settlement
177580,station
177596,villa
177579,villa
177518,settlement
177534,label
177534,people
177535,villa
177578,settlement
177581,settlement
177554,settlement
177508,river
177565,settlement
177573,settlement
177504,settlement
177512,settlement
177545,sanctuary
177545,settlement
177528,settlement
177568,settlement
177544,mountain
177544,label
177513,lake
177552,settlement
177572,label
177572,people
177564,people
177533,label
177533,people
177583004,unlocated
177583004,shrine
17753634,military-installation-or-camp-temporary
177523747,temple-2
17661158,settlement
17661158,tell
176138363,tomb
176836030,tomb
17649950,findspot
17649950,temple-2
176421766,bridge
176421766,archaeological-site
176458610,monument
17634131,sanctuary
17634131,fort-2
17634131,settlement
17634131,archaeological-site
176578175,theatre
17658595,unlocated
17658595,settlement
171983414,nuraghe
171953680,villa
171953680,bath
171427,road
171431,road
171411,road
171407,road
171406,road
171410,road
171430,road
171426,road
171417,road
171440,road
171401,road
171421,road
171437,road
171436,road
171420,road
171400,road
171441,road
171416,road
171439,road
171403,road
171442,road
171415,road
171435,road
171423,road
171419,road
171418,road
171422,road
171434,road
171414,road
171443,road
171402,road
171438,road
171433,road
171425,road
171409,road
171429,road
171405,road
171444,road
171413,road
171412,road
171404,road
171428,road
171408,road
171424,road
171432,road
171387,road
171391,road
171390,road
171397,road
171396,road
171395,road
171399,road
171398,road
171394,road
171389,road
171393,road
171392,road
171388,road
171321862,cemetery
171585551,settlement
178030496,arch
178764324,villa
178686122,theatre
178184,aqueduct
178890585,monument
178862775,archaeological-site
174900201,road
174627880,unlocated
174499668,nuraghe
174413610,archaeological-site
174413609,island
174457453,league
174231907,fort-2
174231907,archaeological-site
173078007,basilica
173059814,unlocated
173059813,unlocated
173059813,people
173312608,settlement
173265552,cultural-landscape
172058377,amphitheatre
172719891,findspot
172719891,archaeological-site
172755092,tower-single
172154,unlocated
172142,unlocated
172148,unlocated
172152,unlocated
172144,unlocated
172146,unlocated
172150,unlocated
172156,unlocated
172198383,tomb
172198383,tumulus
172140914,settlement
172140914,settlement-modern
172158347,bridge
172158348,settlement
175106248,city-wall
175815320,cemetery
1754699,fort-2
1754698,garden-hortus
175420887,cemetery
175425813,temple-2
175451017,settlement
175519818,settlement
175519818,archaeological-site
169940092,villa
169940092,settlement-modern
169940092,bath
169016720,cemetery
169129,bridge
169144,bridge
169133,bridge
169125,bridge
169124,bridge
169132,bridge
169145,bridge
169128,bridge
169135,bridge
169123,bridge
169139,bridge
169142,bridge
169143,bridge
169138,bridge
169122,bridge
169134,bridge
169137,bridge
169140,bridge
169141,bridge
169136,bridge
169127,bridge
169131,bridge
169130,bridge
169126,bridge
169877,centuriation
169882,centuriation
169883,centuriation
169879,centuriation
169881,centuriation
169878,centuriation
169879741,archaeological-site
169879741,architecturalcomplex
169253046,cemetery
169573132,settlement
169573132,archaeological-site
160062,centuriation
160004729,church-2
160004729,church
160004728,church-2
160004728,archaeological-site
160600948,settlement
160600948,settlement-modern
160817,church
160818,church
160823659,amphitheatre
160823659,archaeological-site
160459928,unlocated
160459928,sanctuary
160453231,theatre
160277607,bridge
167971,mine
167926,settlement
167906,bridge
167910,temple
167947,station
167946,label
167946,people
167911,label
167907,mine-2
167950,temple
167927,label
167970,mine
167966,mountain
167900,temple
167916,settlement
167936,unknown
167961,tumulus
167921,settlement
167960,settlement
167940,label
167917,label
167917,people
167901,settlement
167943,label
167914,station
167902,mine
167955,temple
167979,settlement
167938,fort
167918,label
167918,people
167959,label
167959,people
167922,label
167922,people
167963,temple
167935,station
167962,label
167962,people
167974,settlement
167923,temple
167958,label
167958,people
167919,settlement
167939,mine
167978,settlement
167954,settlement
167903,villa
167915,label
167915,people
167942,station
167908,settlement
167924,temple-2
167973,settlement
167965,label
167965,people
167932,station
167932,pass
167904,mine
167953,mine
167928,temple
167969,mine
167968,mine-2
167929,station
167905,settlement
